time,UAV_NED_x,UAV_NED_y,UAV_NED_z,distanceToObst,riskID,risk_type,pos_0,pos_1,pos_2,controller_mode,groundspeed,course,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5
1744878806827103.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,353.684,1.0472
1744878806848489.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,352.169,1.0472
1744878806848489.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,353.684,1.0472
1744878806869008.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,1.08415,1.0472
1744878806869008.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,353.684,1.0472
1744878806889536.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,1.08415,1.0472
1744878806889536.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,353.684,1.0472
1744878806910948.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,1.08415,1.0472
1744878806910948.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,353.684,1.0472
1744878806931524.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,1.08415,1.0472
1744878806931524.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,353.684,1.0472
1744878806953429.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,1.08415,1.0472
1744878806953429.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,353.684,1.0472
